festival_name,place,start,end,content,jugwan,tel,content_info,homepage,zip_no,latitude,logitude,sido,sigungu,doro,eupmyun,sangse
정월대보름달맞이축제,신천변 생활체육광장,2014-02-14,2014-02-14,달집태우기+ 민속놀이+ 먹거리 등,민주평화통일자문회의중구지회,053-661-2631,,,41908,35.8722545,128.5910939,대구광역시,중구,국채보상로139길 1 (동인동2가),동인동2가,"177-4, 중구청"
6월 마토예술제<원더풀파티>,안정리예술인광장 일대,2023-06-24,2023-06-24,물총놀이+공연+체험,평택시문화재단,031-692-9110,https://www.pccf.or.kr/,,17982,35.8698726,128.6053779,경기도,평택시,팽성읍 안정쇼핑로 11,팽성읍,"안정리, 113-1, 안정리, 예술인광장"
제13회 평택록페스티벌&전국밴드경연대회,평택대학교 운동장,2023-07-01,2023-07-01,공연+경연대회,평택시문화재단,031-8053-3542,http://ptrockfestival.com/,,17869,35.0665537,126.7609783,경기도,평택시,서동대로 3825 (용이동),용이동,"605, 평택대학교"
제11회 평택 가족캠핑 스마트영상제,진위천유원지,2023-08-12,2023-08-14,영상제+캠핑+공연+체험,평택시문화재단+(사)평택스마트영상제,031-8053-3544,https://pfff.kr/,,17714,35.86007,128.6067948,경기도,평택시,진위면 진위서로 264-15,진위면,"봉남리, 432"
더 어텀 시즌 아트&플레이 페스타,안정리예술인광장 일대,2023-09-02,2023-09-02,재즈공연+체험,평택시문화재단,031-692-9110,https://www.pccf.or.kr/,,17982,35.8683,128.5891237,경기도,평택시,팽성읍 안정쇼핑로 11,팽성읍,"안정리, 113-1, 안정리, 예술인광장"
제10회 노을동요제,평택남부문예회관 대공연장,2023-09-09,2023-09-09,공연+경연대회,평택시문화재단,031-8053-3542,http://www.noel.or.kr/,,17901,35.8668272,128.5927521,경기도,평택시,중앙로 277 (비전동),비전동,"847, 평택남부문예회관"
평택호물빛축제,평택호관광단지일원,2023-09-16,2023-09-17,불꽃놀이+공연+체험+먹거리,평택시문화재단+평택예총,031-8053-3544,https://www.pccf.or.kr/,,17972,37.5737732,126.9540471,경기도,평택시,현덕면 평택호길 159,현덕면,"권관리, 321"
김광석길페스티벌,김광석길 일원(김광석길야외콘서트홀),2021-10-09,2021-10-10,대구레코드 페어+ 김광석 노래 편곡 오케스트라 공연+ 버스킹+ 유튜브 라이브중계,방천문화예술협회,053-661-2177,,,41952,35.8722545,128.5910939,대구광역시,중구,동덕로8길 34-20 (대봉동),대봉동,6-5
「제34회 대구약령시 한방문화축제」,약령시(약전골목) 일원,2011-05-03,2011-05-07,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,37.3402017,127.941242,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
「제35회 대구약령시 한방문화축제」,약령시(약전골목) 일원,2012-05-02,2012-05-06,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,35.86007,128.6067948,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
「제36회 대구약령시 한방문화축제」,약령시(약전골목) 일원,2013-05-08,2013-05-12,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,35.8698726,128.6053779,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
「제37회 대구약령시 한방문화축제」,약령시(약전골목) 일원,2014-10-01,2014-10-05,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,35.8668272,128.5927521,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
약령개장 357주년 2015「대구약령시 한방문화축제」,약령시(약전골목) 일원,2015-04-15,2015-04-19,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,35.8683,128.5891237,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
2016 대구약령시한방문화축제,약령시(약전골목) 일원,2016-05-04,2016-05-08,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,37.1820301,128.461445,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
2017 대구약령시한방문화축제,약령시(약전골목) 일원,2017-05-03,2017-05-07,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41935,35.8722545,128.5910939,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
2018 대구약령시한방문화축제,약령시(약전골목) 일원,2018-05-03,2018-05-07,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2044,,,41934,35.1495766,126.7951715,대구광역시,중구,달구벌대로415길 49 (남성로),남성로,"51-1, 대구약령시한의약박물관"
2019 대구약령시한방문화축제,약령시(약전골목) 일원,2019-05-02,2019-05-06,경연+ 참여+ 체험+ 전시+ 공연+ 먹거리 등,(사)약령시보존위원회,053-661-2178,,,41935,37.2060659,127.7480366,대구광역시,중구,남성로 61 (동성로3가),동성로3가,35-13
향촌동수제화골목 2014년「빨간구두 이야기」,향촌동수제화골목 일원,2014-11-15,2014-11-16,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,37.8842671,127.7324969,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2015년「빨간구두 이야기」,향촌동수제화골목 일원,2015-05-02,2015-05-03,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,36.9598357,127.0440534,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2016년「빨간구두 이야기」,향촌동수제화골목 일원,2016-05-14,2016-05-15,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,35.8668272,128.5927521,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2017년「빨간구두 이야기」,향촌동수제화골목 일원,2017-10-28,2017-10-29,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,36.921277,126.9220691,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2018년「빨간구두 이야기」,향촌동수제화골목 일원,2018-10-13,2018-10-14,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,37.3346798,127.9438351,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2019년「빨간구두 이야기」,향촌동수제화골목 일원,2019-10-19,2019-10-20,무대행사+ 체험행사+ 부대행사 등,대구광역시 수제화협회,053-661-2046,,,41918,35.8722545,128.5910939,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
향촌동수제화골목 2020년「빨간구두 이야기」,향촌동수제화골목 일원,2020-10-31,2020-11-01,비대면 온라인 축제 개최+ 수제화패션쇼+ 행운권 추첨 등,대구광역시 수제화협회,053-661-2046,,,41918,37.8842671,127.7324969,대구광역시,중구,서성로14길 78 (대안동),대안동,19-3
대구워터페스티벌,북성로 공구골목 일원,2017-07-30,2017-07-30,물총놀이+ 무대행사+ 푸드트럭+ 플리마켓+ 주민쉼터 등,문화기업 더스타일,053-661-2174,,,41918,35.2768857,127.3072411,대구광역시,중구,북성로 104 (북성로1가),북성로1가,76-1
대구 근대路야행,근대골목 일원(청라언덕~계산성당~약령시한의약박물관),2017-08-25,2017-08-26,문화(재)시설 오픈하우스+ 전시+ 공연+ 체험+ 강좌+ 투어 등,대구광역시 중구,053-661-2195,,,41934,35.1399907,126.9157374,대구광역시,중구,달구벌대로415길 49 (남성로),남성로,"51-1, 대구약령시한의약박물관"
장 담그는날 행사,광주광역시 남구 콩 종합센터,2022-01-29,2022-02-27,장담그기,압촌 메주 영농 조합,062-385-0455,http://www.namgu.gwangju.kr/menu.es?mid=a70303000000,,61751,33.4373391,126.6668484,광주광역시,남구,압촌길 78 (압촌동),압촌동,101-1
굿모닝양림,광주광역시 남구 양림동66번지,2020-11-07,2020-11-28,"전시, 공연, 체험행사","남구 문화원, 굿모닝 양림행사추진위원회",062-671-7356,http://www.goodmorningyangrim.com,,61662,37.8743552,127.7279249,광주광역시,남구,백서로 86 (양림동),양림동,"66, 양림문화건물"
용아생가 어린이축제,광주광역시 광산구 용아생가,2021-05-29,2021-05-29,용아 박용철의 문학과 생애를 소재로 한 놀이와 체험 프로그램 제공,놀이요점빵,,https://www.gwangsan.go.kr/bb/bbBoard.php?action=view&pageID=gwangsan0201020000&boardID=NEWS_NEW&SEQ=685637744,,62387,37.8494997,127.7435051,광주광역시,광산구,소촌로46번길 24 (소촌동),소촌동,363-1
영산강문화제,광주광역시 서구 서창동 영산강 둔지,2021-10-07,2021-10-10,영산강 문화의 대중적 이해와 확산,광주광역시 남구,062-362-7670,http://www.cafe.naver.com/yeongsangang,,61759,35.8668272,128.5927521,광주광역시,남구,승촌보길 90 (승촌동),승촌동,573-7
광주 프린지 페스티벌 동구,광주광역시 동구 푸른길공원(지역이동하여 개최),2021-07-17,2021-07-17,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,062-670-7983,http://www.fringefestival.kr,,61400,35.8722545,128.5910939,광주광역시,동구,독립로 380 (계림동),계림동,723
광주 프린지 페스티벌 남구 유안근린공원,광주광역시 남구 유안근린공원,2021-08-28,2021-08-28,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,062-670-7983,http://www.fringefestival.kr,,61686,35.1234828,126.916635,광주광역시,남구,봉선로 195 (봉선동),봉선동,"134, 유안근린공원"
광주 프린지 페스티벌 광산구 쌍암공원,광주광역시 광산구 쌍암공원,2021-09-11,2021-09-11,"예술작품, 체험, 플리마켓, 야외공연",광주문화재단,062-670-7983,http://www.fringefestival.kr,,62274,37.3346798,127.9438351,광주광역시,광산구,첨단중앙로182번길 39 (쌍암동),쌍암동,"653-1, 광산구청소년수련관,쌍암공원관리사무소"
서대문독립페스타,서대문형무소역사관,2022-08-14,2022-08-15,"축하공연,참여프로그램, 체험부스 등",서울특별시 서대문독립페스타추진위원회,02-330-1410,https://sidfest.modoo.at/,,3732,36.9598357,127.0440534,서울특별시,서대문구,통일로 251 (현저동),현저동,101
도봉 과학축전,"도봉구청 로비, 아뜨리움, 대강당, 광장 등",2015-10-23,2015-10-28,과학 체험· 전시·교육·이벤트 마당 등,서울특별시 도봉구청,02-2091-2316,http://science.dobong.go.kr,,1331,37.8555636,127.7259831,서울특별시,도봉구,마들로 656 (방학동),방학동,"720, 도봉구청"
제13회 남한강축제,법천소공원,2023-07-29,2023-07-30,문화예술공연+노래자랑 등,남한강축제위원회,033-737-5630,,,26498,35.6865893,127.9095378,강원특별자치도,원주시,부론면 앙암로 1234,부론면,"법천리, 1575-1"
치악산찰옥수수축제,문막체육공원,2023-07-01,2023-07-01,지역 옥수수 판매 및 농특산물 직거래장터 운영 등,문막농업협동조합,033-737-1164,,,0,37.4667072,126.8640422,,,,,nan
치악산복숭아축제,댄싱공연장 일원,2023-08-01,2023-08-01,지역 복숭아 판매+품평회+기타 등,치악산복숭아원주시협의회,033-737-4131,,,26447,35.8668272,128.5927521,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
2023 원주 댄싱카니발,댄싱공연장 일원,2023-09-22,2023-09-24,댄싱경연+문화예술공연+각종 체험 등,원주문화재단,033-737-5123,,,26447,35.8743216,128.5936575,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
원주삼토페스티벌,종합운동장 일원,2023-09-14,2023-09-17,농촌문화체험+지역먹거리 판매 등,농촌지도자원주시연합회,033-737-4155,,,26447,37.3346798,127.9438351,강원특별자치도,원주시,서원대로 311 (명륜동),명륜동,"342, 원주종합운동장"
치악산한우축제,댄싱공연장 주차장,2023-10-01,2023-10-01,지역 한우 판매 등,농업기술센터 축산과,033-737-4195,,,26447,37.9148987,127.7227653,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
원주 독서대전,시립중앙도서관,2023-10-01,2023-10-01,학술토론+전시체험 등,평생교육원 시립중앙 도서관,033-737-3817,,,26447,35.8722545,128.5910939,강원특별자치도,원주시,단구로 170 (명륜동),명륜동,"345, 원주댄싱공연장"
원주 평생학습 축제,원주문화원 일원,2023-10-06,2023-10-07,개막식+공연+전시+체험 등,원주시 평생교육원 학습관,033-737-3808,www.wonju.go.kr,,26417,37.8704329,127.7377902,강원특별자치도,원주시,원일로 139 (일산동),일산동,"211, 시민문화센터"
방선문축제,방선문계곡,2023-05-06,2023-05-07,도민 무사 안녕 기원제·제주목사 행차 재연·전문예술 공연·문학 배일장·서예 휘호·신선 선녀그리기 등,오라동자연문화유산보전회,064-728-4802,,,0,35.2234448,126.8432782,,,,,nan
설문대할망 페스티벌(제주돌문화공원),제주돌문화공원,2023-05-12,2023-05-14,제주도 대표 창조 설화인 설문대할망을 기리고 세계적인 문화행사로의 발전을 위한 祭 행사 및 부대행사 개최,(사)설문대,064-710-7731,www.jeju.go.kr/jejustonepark/exhibit/festival/plan.htm?act=view&seq=1364014,,63345,37.8611986,127.7156856,제주특별자치도,제주시,조천읍 남조로 2023,조천읍,"교래리, 산95, 교래자연휴양림"
제주 에코뮤직페스티벌,제주돌문화공원 일대,2023-06-17,2023-06-17,공연·플리마켓·드론쇼·에코체험 프로그램 등,제주관광공사 제주 MBC,064-740-6000,www.instagram.com/jeju_ecomusicfestival/,,63345,37.8842671,127.7324969,제주특별자치도,제주시,조천읍 남조로 2023,조천읍,"교래리, 산95, 교래자연휴양림"
2023 서귀포문화재 야행,천지연폭포·칠십리공연장 등 서귀포시 일대,2023-06-23,2023-06-25,신들과 함께 떠나는 야간 해상 문화재 투어와 자청비가 오곡백과 메밀을 가져와 뿌렸다는 신화를 재연하는 체험과 거리 퍼레이드 외 6가지,(사)제주마을문화진흥원,070-8990-9999,www.sgpculturenight.org/index.php,,63596,37.9036667,127.6819983,제주특별자치도,서귀포시,칠십리로 145 (서귀동),서귀동,"70, 장원주상복합건물"
소백산철쭉제,영주시 소백산 일원,2022-05-28,2022-05-29,소백산 산신제+죽령옛길걷기+소백산 철쭉 등반대회 등 소백산 철쭉 홍조,(재)영주문화관광재단,054-630-8707,http://yjsobaek.yctf.or.kr/,,0,35.0925657,126.8384876,,,,,nan
영주사과축제,영주시 부석사 주차장 일원,2021-10-25,2021-10-31,사과판매행사+이벤트+체험행사 등 영주사과홍보,(재)영주문화관광재단,054-630-8707,http://yjapple.yctf.or.kr/,,0,37.6687055,127.0471,,,,,nan
영주한국선비문화축제,영주시 선비촌 일원,2022-05-05,2022-05-08,소수서원 사액 봉안레 재현+한복맵시대회 등 한국정신문화의 뿌리 선비정신 알림,(재)영주문화관광재단,054-630-8707,http://yeongjufestival.or.kr/,,0,35.1642629,126.9160456,,,,,nan
영주무섬외나무다리축제,영주시 무섬마을 일원,2022-10-01,2022-10-02,이벤트+체험행사 등 무섬마을 홍보,(재)영주문화관광재단,054-630-8707,http://yeongjufestival.or.kr/,,0,37.3471239,127.9481907,,,,,nan
울진 친환경농산물 축제(예정),울진 연호공원,2022-09-30,2022-10-03,친환경농산물 축제,울진유통농업회사법인,054-789-6742,,,0,37.8724395,127.729498,,,,,nan
